Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Image Large,Star Image Small
52047,Kogan,KGNPRO16VDA,Australia,China,40.5,672.8,LCD,0.64,0.0,0.0,27.81,4.5,4.897,105.0,Superseded,2015-09-08,2013-10-23,,Unavailable,3.33398419104,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
56062,CONIA,CE2201FHDR,Australia,China,54.61,1312.1,LCD (LED),0.71,0.0,0.0,35.9,5.0,5.484,135.0,Superseded,2016-03-02,2013-10-23,,Unavailable,3.92158764532,,http://www.conia.com.au ,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
56055,CONIA,CL4201FHDR,Australia,China,106.68,4867.6,LCD,0.79,0.0,0.0,208.1,2.0,2.278,764.0,Superseded,2016-03-02,2013-10-23,,Unavailable,0.715758905923,,http://www.conia.com.au ,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
56525,BAUHN,MD21067 AUS-A,"Australia,Fiji,New Zealand",China,58.42,1458.3,LCD (LED),0.38,0.0,0.0,32.83,6.0,6.252,122.0,Superseded,2016-04-19,2013-10-23,,Unavailable,4.68975388142,,http://BAUHN,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
60442,RANKARENA,LC-22G62U,Australia,China,54.61,1277.9,LCD,0.58,0.0,0.0,51.93,3.5,3.806,193.0,Superseded,2016-09-07,2013-10-23,,Unavailable,2.24301486387,,http://www.target.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
55967,VOXSON,VLCD32XTD,Australia,China,80.0,2744.0,LCD,0.843,0.0,0.0,130.8,2.0,2.162,485.0,Superseded,2016-02-06,2013-10-23,,Unavailable,0.599406927894,,http://www.voxson.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
55966,VOXSON,VLCD26XTD,Australia,China,66.04,1863.8,LCD,0.515,0.0,0.0,55.17,4.5,4.698,205.0,Superseded,2016-02-06,2013-10-23,,Unavailable,3.13566401383,,http://www.voxson.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
55965,VOXSON,VLCD185XTD,Australia,China,47.0,944.2,LCD,5.24,0.0,0.0,32.48,4.0,4.228,146.0,Superseded,2016-02-06,2013-10-23,,Unavailable,2.66540673515,,http://www.voxson.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
55515,VOXSON,VLCD32CTX,Australia,China,80.0,2764.1,LCD,0.74,0.0,0.0,100.8,3.0,3.377,372.0,Superseded,2016-01-17,2013-10-23,,Unavailable,1.81420830614,,http://www.voxson.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
55154,Kogan,KGNFHDLED26VAA,Australia,China,66.0,1914.0,LCD (LED),0.76,0.0,0.0,59.5,4.0,4.428,222.0,Superseded,2016-03-09,2013-10-23,,Unavailable,2.86555613907,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
55154,Kogan,KGNFHDLED26VBA,Australia,China,66.0,1914.0,LCD (LED),0.76,0.0,0.0,59.5,4.0,4.428,222.0,Superseded,2016-03-09,2013-10-23,,Unavailable,2.86555613907,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
